sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,sample_std,cv_percent,minimum,maximum
fourpeople-720p,1280,720,21,100,python,encode,throughput,process_seconds,10,5.546052911499783,0.02142572356399795,0.38632382175026764,5.5259519849987555,5.60134769199999
fourpeople-720p,1280,720,21,100,python,encode,throughput,throughput_fps,10,48.38966883058548,0.2637989804398948,0.5451555813772306,47.660742870997304,48.562831798592875
fourpeople-720p,1280,720,42,1,nvcr,decode,memory,process_peak_rss_mib,10,555.156640625,0.48289722630601756,0.08698395929523023,554.72265625,556.4453125
fourpeople-720p,1280,720,42,1,nvcr,decode,throughput,codec_seconds,10,2.3900423736,0.0020971493562070174,0.0877452793043241,2.386008358,2.392102091
fourpeople-720p,1280,720,42,1,nvcr,decode,throughput,process_seconds,10,3.735809138299851,0.028138836087369883,0.7532193173063368,3.698437926999759,3.7895876459997453
fourpeople-720p,1280,720,42,1,nvcr,decode,throughput,throughput_fps,10,41.84029138168788,0.03673029709763937,0.0877869055991207,41.804235854413626,41.9110015540021
fourpeople-720p,1280,720,42,1,nvcr,encode,memory,process_peak_rss_mib,10,546.00546875,0.10645596356625327,0.01949723393979344,545.89453125,546.1875
fourpeople-720p,1280,720,42,1,nvcr,encode,throughput,codec_seconds,10,2.6551330415,0.002160345188295282,0.08136485646967087,2.651113096,2.65802061
fourpeople-720p,1280,720,42,1,nvcr,encode,throughput,process_seconds,10,4.021495810399779,0.03276974921501037,0.8148646861763786,3.980420168998535,4.0736039229996095
fourpeople-720p,1280,720,42,1,nvcr,encode,throughput,throughput_fps,10,37.66291859792902,0.030658013633319183,0.08140105646248293,37.62198066628235,37.72000528792228
fourpeople-720p,1280,720,42,1,python,decode,memory,process_peak_rss_mib,10,1249.772265625,0.2550092894081739,0.02040446059031771,1249.2109375,1250.0703125
fourpeople-720p,1280,720,42,1,python,decode,throughput,codec_seconds,10,2.0607797219003943,0.00969685531999892,0.47054302878411225,2.0482347759980257,2.082560629999989
fourpeople-720p,1280,720,42,1,python,decode,throughput,process_seconds,10,5.416321707200086,0.01509627609102835,0.27871823180222843,5.398548030000711,5.450806476999787
fourpeople-720p,1280,720,42,1,python,decode,throughput,throughput_fps,10,48.52628467351329,0.2272745116513862,0.4683534154335076,48.01780969037167,48.82252814561937
fourpeople-720p,1280,720,42,1,python,encode,memory,process_peak_rss_mib,10,1274.925,2.658229067679962,0.2085008190819038,1267.3984375,1275.99609375
fourpeople-720p,1280,720,42,1,python,encode,throughput,codec_seconds,10,3.6856703508003648,0.0918770307221341,2.492817370446124,3.6518393020005533,3.9469996789921424
fourpeople-720p,1280,720,42,1,python,encode,throughput,process_seconds,10,7.2394916272000955,0.11214147547289466,1.5490241752826759,7.193988990000435,7.557946356000684
fourpeople-720p,1280,720,42,1,python,encode,throughput,throughput_fps,10,27.14638995589447,0.6366576204871802,2.345275454753197,25.335700059021736,27.383461245191683
fourpeople-720p,1280,720,42,30,nvcr,decode,memory,process_peak_rss_mib,10,545.51875,0.5133043051434689,0.09409471354439586,544.51171875,546.0078125
fourpeople-720p,1280,720,42,30,nvcr,decode,throughput,codec_seconds,10,1.0282223666,0.0018742981644182945,0.18228529404743393,1.025219375,1.031487206
fourpeople-720p,1280,720,42,30,nvcr,decode,throughput,process_seconds,10,2.2520907799998726,0.021122317500008533,0.9378981383694368,2.226651189000222,2.3041087540000262
fourpeople-720p,1280,720,42,30,nvcr,decode,throughput,throughput_fps,10,97.25551797275352,0.177165863868815,0.18216535941790843,96.94739732913372,97.5400996494043
fourpeople-720p,1280,720,42,30,nvcr,encode,memory,process_peak_rss_mib,10,544.844921875,0.11375246224632105,0.020877952180385465,544.59765625,544.9765625
fourpeople-720p,1280,720,42,30,nvcr,encode,throughput,codec_seconds,10,1.1065319794,0.0010282383679634066,0.09292441493836927,1.104726401,1.10823729
fourpeople-720p,1280,720,42,30,nvcr,encode,throughput,process_seconds,10,2.3114496638000106,0.013636728520794297,0.589964329933778,2.286647667000011,2.337472987000183
fourpeople-720p,1280,720,42,30,nvcr,encode,throughput,throughput_fps,10,90.37251482659228,0.0839780035587614,0.09292427428837104,90.2333831412585,90.52015042772568
fourpeople-720p,1280,720,42,30,python,decode,memory,process_peak_rss_mib,10,1337.877734375,0.3201539347531653,0.023929984521547307,1337.125,1338.23046875
fourpeople-720p,1280,720,42,30,python,decode,throughput,codec_seconds,10,0.9874470051997377,0.0033998753250522413,0.34430964974819334,0.9820901819989558,0.9917309640004532
fourpeople-720p,1280,720,42,30,python,decode,throughput,process_seconds,10,4.329801315800319,0.019712141247123886,0.45526664642070996,4.308923632000187,4.36149968799964
fourpeople-720p,1280,720,42,30,python,decode,throughput,throughput_fps,10,101.27233866972045,0.34887979289639565,0.344496629068869,100.83379830818139,101.82364291277104
fourpeople-720p,1280,720,42,30,python,encode,memory,process_peak_rss_mib,10,1349.278125,2.5973653371981524,0.19250036660886002,1341.9765625,1350.95703125
fourpeople-720p,1280,720,42,30,python,encode,throughput,codec_seconds,10,2.120967152799494,0.01019595973464151,0.48072218945888534,2.1092509529926247,2.142407608999747
fourpeople-720p,1280,720,42,30,python,encode,throughput,process_seconds,10,5.598645403200249,0.014447305438178133,0.2580500174188544,5.576461583999844,5.618962743999873
fourpeople-720p,1280,720,42,30,python,encode,throughput,throughput_fps,10,47.149278317068784,0.2256461019098405,0.4785780609247481,46.676458569286105,47.41019548106359
fourpeople-720p,1280,720,42,100,nvcr,decode,memory,process_peak_rss_mib,10,544.526953125,0.09662563812540832,0.01774487701129961,544.39453125,544.71484375
fourpeople-720p,1280,720,42,100,nvcr,decode,throughput,codec_seconds,10,0.9801864309,0.0009544950604912031,0.09737893021175499,0.97804344,0.981357106
fourpeople-720p,1280,720,42,100,nvcr,decode,throughput,process_seconds,10,2.2040927164001003,0.03442349839608843,1.561799017797746,2.1563007189997734,2.2552933409999696
fourpeople-720p,1280,720,42,100,nvcr,decode,throughput,throughput_fps,10,102.02149537228618,0.09944070856282664,0.09747034994925138,101.89970540652507,102.24494732054028
fourpeople-720p,1280,720,42,100,nvcr,encode,memory,process_peak_rss_mib,10,543.600390625,0.09854715150565475,0.01812860204025074,543.421875,543.73828125
fourpeople-720p,1280,720,42,100,nvcr,encode,throughput,codec_seconds,10,1.0561509676,0.0017239981778352253,0.1632340669774552,1.053363149,1.059866094
fourpeople-720p,1280,720,42,100,nvcr,encode,throughput,process_seconds,10,2.2715926338001395,0.021671410187351654,0.9540183334323297,2.236987869000586,2.3007069120001233
fourpeople-720p,1280,720,42,100,nvcr,encode,throughput,throughput_fps,10,94.68366041673208,0.1543992708722866,0.16306854867326384,94.35154173353526,94.93402165714078
fourpeople-720p,1280,720,42,100,python,decode,memory,process_peak_rss_mib,10,1338.248828125,0.47097291930922763,0.035193224863054845,1337.60546875,1339.19921875
fourpeople-720p,1280,720,42,100,python,decode,throughput,codec_seconds,10,0.9522303974014221,0.003299864487005494,0.3465405532117668,0.9463997460006794,0.9575952260056511
fourpeople-720p,1280,720,42,100,python,decode,throughput,process_seconds,10,4.307821135900224,0.016982510443961076,0.39422505968117844,4.283304799000689,4.326946281000005
fourpeople-720p,1280,720,42,100,python,decode,throughput,throughput_fps,10,105.01773683716046,0.36408576226672745,0.3466897813949995,104.42825662062133,105.66359556052565
fourpeople-720p,1280,720,42,100,python,encode,memory,process_peak_rss_mib,10,1349.173046875,2.4839518892519816,0.18410921378880157,1342.15234375,1350.73046875
fourpeople-720p,1280,720,42,100,python,encode,throughput,codec_seconds,10,2.0641550528993435,0.003730122519904489,0.18070941495722923,2.05696435900245,2.0699133429984613
fourpeople-720p,1280,720,42,100,python,encode,throughput,process_seconds,10,5.541233228100157,0.013719844379903348,0.24759550473942557,5.52303892000009,5.56325791800009
fourpeople-720p,1280,720,42,100,python,encode,throughput,throughput_fps,10,48.44611549664149,0.08760403234297827,0.18082777420833956,48.31120120958336,48.61532945981438
fourpeople-720p,1280,720,63,1,nvcr,decode,memory,process_peak_rss_mib,10,556.39453125,0.11301903320379025,0.02031275054948525,556.20703125,556.5625
fourpeople-720p,1280,720,63,1,nvcr,decode,throughput,codec_seconds,10,2.4201262847,0.0031307766367893604,0.12936418469490954,2.414758259,2.424391623
fourpeople-720p,1280,720,63,1,nvcr,decode,throughput,process_seconds,10,3.7669776182000363,0.017377484991472358,0.4613110762196615,3.7198751420000917,3.779822619000697
fourpeople-720p,1280,720,63,1,nvcr,decode,throughput,throughput_fps,10,41.320220072966386,0.05347919330201672,0.12942620636477514,41.247461446124625,41.412012828734255
fourpeople-720p,1280,720,63,1,nvcr,encode,memory,process_peak_rss_mib,10,545.13359375,0.13810433794679378,0.02533403546032954,544.875,545.31640625
fourpeople-720p,1280,720,63,1,nvcr,encode,throughput,codec_seconds,10,2.6534982359,0.0026760469183604706,0.10084977190319566,2.648267854,2.656702591
fourpeople-720p,1280,720,63,1,nvcr,encode,throughput,process_seconds,10,4.039911781500081,0.027930647731529062,0.6913677635098752,3.9913807949997135,4.072123038999962
fourpeople-720p,1280,720,63,1,nvcr,encode,throughput,throughput_fps,10,37.68613457784669,0.0380412863527653,0.10094239374480019,37.64064533936384,37.760530849988555
fourpeople-720p,1280,720,63,1,python,decode,memory,process_peak_rss_mib,10,1251.789453125,0.2514501264065669,0.020087253953038207,1251.33203125,1252.15234375
fourpeople-720p,1280,720,63,1,python,decode,throughput,codec_seconds,10,2.098089562298219,0.006852294733733703,0.32659686492257234,2.091394084993226,2.1126697069830698
fourpeople-720p,1280,720,63,1,python,decode,throughput,process_seconds,10,5.468118712300066,0.014761325125283366,0.2699525358160024,5.444820924999931,5.492674025999804
fourpeople-720p,1280,720,63,1,python,decode,throughput,throughput_fps,10,47.66286388963548,0.15521828062434323,0.325658737132865,47.33347558753128,47.8149960916256
fourpeople-720p,1280,720,63,1,python,encode,memory,process_peak_rss_mib,10,1271.66875,4.631830819849382,0.36423249528223306,1267.078125,1276.2265625
fourpeople-720p,1280,720,63,1,python,encode,throughput,codec_seconds,10,3.660466664000796,0.0026940400945613474,0.07359826879605648,3.655783373998929,3.6642471260008733
fourpeople-720p,1280,720,63,1,python,encode,throughput,process_seconds,10,7.211281066300034,0.019375699263418037,0.2686859530959778,7.1658671160003,7.23674647200005
fourpeople-720p,1280,720,63,1,python,encode,throughput,throughput_fps,10,27.31893442367122,0.0201077123921633,0.0736035750162365,27.290735739523964,27.3539183725248
fourpeople-720p,1280,720,63,30,nvcr,decode,memory,process_peak_rss_mib,10,544.458203125,0.13062498442483958,0.023991737781724618,544.28125,544.73828125
fourpeople-720p,1280,720,63,30,nvcr,decode,throughput,codec_seconds,10,1.0299631858,0.0008339203024385929,0.08096603004221599,1.028928764,1.031419773
fourpeople-720p,1280,720,63,30,nvcr,decode,throughput,process_seconds,10,2.2615936083997554,0.03128498629410951,1.3833160023938142,2.219295619001059,2.3091959879998285
fourpeople-720p,1280,720,63,30,nvcr,decode,throughput,throughput_fps,10,97.09090612083752,0.07858523457025597,0.08093985081615189,96.95373563485096,97.18845803401021
fourpeople-720p,1280,720,63,30,nvcr,encode,memory,process_peak_rss_mib,10,545.143359375,0.10092699813143616,0.018513845284137312,544.9765625,545.265625
fourpeople-720p,1280,720,63,30,nvcr,encode,throughput,codec_seconds,10,1.1069488463,0.0016425499596775886,0.14838535359315355,1.10569087,1.111359389
fourpeople-720p,1280,720,63,30,nvcr,encode,throughput,process_seconds,10,2.3246137756997998,0.02151753713502781,0.9256392334916018,2.289577231000294,2.365938880999238
fourpeople-720p,1280,720,63,30,nvcr,encode,throughput,throughput_fps,10,90.33858962857637,0.1336444316595434,0.14793725716664088,89.97989398369135,90.44119175913968
fourpeople-720p,1280,720,63,30,python,decode,memory,process_peak_rss_mib,10,1338.1859375,0.41821084305023903,0.03125207277484479,1337.66796875,1338.8046875
fourpeople-720p,1280,720,63,30,python,decode,throughput,codec_seconds,10,0.9888436261019364,0.0037084665301445226,0.3750306350017601,0.9830886980034848,0.996184420999839
fourpeople-720p,1280,720,63,30,python,decode,throughput,process_seconds,10,4.334251686900041,0.01935212779793415,0.4464929403251902,4.29553365799984,4.360340076000284
fourpeople-720p,1280,720,63,30,python,decode,throughput,throughput_fps,10,101.1295019944038,0.37855440691725784,0.3743263829561881,100.38301934056864,101.72022138295962
fourpeople-720p,1280,720,63,30,python,encode,memory,process_peak_rss_mib,10,1347.896875,4.070674118213433,0.30200189596948457,1341.77734375,1350.9140625
fourpeople-720p,1280,720,63,30,python,encode,throughput,codec_seconds,10,2.127086225399398,0.024536001257088675,1.1535028981949995,2.1132753739991585,2.1951245790005487
fourpeople-720p,1280,720,63,30,python,encode,throughput,process_seconds,10,5.606450180599756,0.034145564766634974,0.6090407239288482,5.581842853000126,5.694675913999163
fourpeople-720p,1280,720,63,30,python,encode,throughput,throughput_fps,10,47.018153986399064,0.5283851661218487,1.1237896882865597,45.5555010210539,47.319909762048745
fourpeople-720p,1280,720,63,100,nvcr,decode,memory,process_peak_rss_mib,10,544.5140625,0.15402275447988018,0.028286276716660588,544.23046875,544.80078125
fourpeople-720p,1280,720,63,100,nvcr,decode,throughput,codec_seconds,10,0.9846481977,0.0016436093400912404,0.16692351074530795,0.982428388,0.987512896
fourpeople-720p,1280,720,63,100,nvcr,decode,throughput,process_seconds,10,2.217273974499972,0.026238684135602614,1.1833758226256106,2.167620637001164,2.2449877579999793
fourpeople-720p,1280,720,63,100,nvcr,decode,throughput,throughput_fps,10,101.55937000727127,0.1694357032194942,0.16683414165267393,101.26450034734533,101.78858960252276
fourpeople-720p,1280,720,63,100,nvcr,encode,memory,process_peak_rss_mib,10,543.75078125,0.12556566885968695,0.02309250362289699,543.546875,543.9921875
fourpeople-720p,1280,720,63,100,nvcr,encode,throughput,codec_seconds,10,1.0562685856,0.0009297853175071648,0.08802546342690026,1.05525995,1.057961444
fourpeople-720p,1280,720,63,100,nvcr,encode,throughput,process_seconds,10,2.2568268141000543,0.03018591959325008,1.3375381489025422,2.2286623569998483,2.3065453409999463
fourpeople-720p,1280,720,63,100,nvcr,encode,throughput,throughput_fps,10,94.67295634354556,0.0832827644170474,0.08796890646874292,94.52140299358584,94.76338034055021
fourpeople-720p,1280,720,63,100,python,decode,memory,process_peak_rss_mib,10,1338.1984375,0.4282559803188035,0.03200242716759289,1337.5234375,1338.625
fourpeople-720p,1280,720,63,100,python,decode,throughput,codec_seconds,10,0.9503773486004775,0.005219359911337905,0.5491881639460281,0.9438819420010987,0.9601053670176043
fourpeople-720p,1280,720,63,100,python,decode,throughput,process_seconds,10,4.307450607100179,0.019945312626123094,0.46304216682708493,4.270798733999982,4.327719236000121
fourpeople-720p,1280,720,63,100,python,decode,throughput,throughput_fps,10,105.22421148169983,0.5763051123984501,0.547692498031861,104.15523486826464,105.94545308070276
fourpeople-720p,1280,720,63,100,python,encode,memory,process_peak_rss_mib,10,1350.055859375,0.2997623774094345,0.02220370181928677,1349.7421875,1350.5546875
fourpeople-720p,1280,720,63,100,python,encode,throughput,codec_seconds,10,2.084659504300032,0.06128477712960582,2.939797938377637,2.060519044997818,2.2586767090006106
fourpeople-720p,1280,720,63,100,python,encode,throughput,process_seconds,10,5.558563582599959,0.06654313378796003,1.1971282292472256,5.522015129000465,5.742508003999319
fourpeople-720p,1280,720,63,100,python,encode,throughput,throughput_fps,10,48.00424005488752,1.3143861980351323,2.7380627139025173,44.273711063433545,48.53146115914978
waterfall-cif,352,288,0,1,nvcr,decode,memory,process_peak_rss_mib,10,524.41171875,0.21279563534498305,0.04057797103623231,523.9921875,524.78125
waterfall-cif,352,288,0,1,nvcr,decode,throughput,codec_seconds,10,0.3568197215,0.0011853814860987267,0.332207390644109,0.355799237,0.360019758
waterfall-cif,352,288,0,1,nvcr,decode,throughput,process_seconds,10,1.4666676620998829,0.013980211141124904,0.9531955672295191,1.4506232059993636,1.4923924649997389
waterfall-cif,352,288,0,1,nvcr,decode,throughput,throughput_fps,10,280.256332423809,0.92467970770908,0.32994070096898354,277.7625332440782,281.0573761854357
waterfall-cif,352,288,0,1,nvcr,encode,memory,process_peak_rss_mib,10,523.883984375,0.15142339066345517,0.028903993093834533,523.6171875,524.11328125
waterfall-cif,352,288,0,1,nvcr,encode,throughput,codec_seconds,10,0.3834249014,0.006709068507689233,1.7497738105147578,0.380302937,0.402370188
waterfall-cif,352,288,0,1,nvcr,encode,throughput,process_seconds,10,1.4955575735999844,0.029464778215537262,1.9701533886530391,1.4614391439990868,1.5617861300006552
waterfall-cif,352,288,0,1,nvcr,encode,throughput,throughput_fps,10,260.87618722867444,4.376646229280762,1.6776718012381697,248.527358592481,262.9482716826875
waterfall-cif,352,288,0,1,python,decode,memory,process_peak_rss_mib,10,1254.684765625,0.30374592984598736,0.02420894380547304,1253.91796875,1254.9453125
waterfall-cif,352,288,0,1,python,decode,throughput,codec_seconds,10,0.44412587829851874,0.002930107095737584,0.6597469859137809,0.43934396100485174,0.448832918991684
waterfall-cif,352,288,0,1,python,decode,throughput,process_seconds,10,3.636172533399872,0.010063713123993947,0.2767666559150931,3.618243834000168,3.650456249999479
waterfall-cif,352,288,0,1,python,decode,throughput,throughput_fps,10,225.17021495947583,1.486323122396783,0.6600886900890859,222.80005714521312,227.6120963886327
waterfall-cif,352,288,0,1,python,encode,memory,process_peak_rss_mib,10,1278.560546875,0.19384212149686728,0.015160965350498844,1278.28125,1279.01171875
waterfall-cif,352,288,0,1,python,encode,throughput,codec_seconds,10,0.6203046728008303,0.01327447167651136,2.139992210049589,0.606980435011792,0.65502688599463
waterfall-cif,352,288,0,1,python,encode,throughput,process_seconds,10,3.8509479665000526,0.018851291120678487,0.4895233922833694,3.820491955999387,3.8888344640008654
waterfall-cif,352,288,0,1,python,encode,throughput,throughput_fps,10,161.27511828666715,3.3246707545884187,2.061490197563398,152.66548921599505,164.7499560641642
waterfall-cif,352,288,0,30,nvcr,decode,memory,process_peak_rss_mib,10,523.83671875,0.12032546376766132,0.02297003235183412,523.6796875,524.0234375
waterfall-cif,352,288,0,30,nvcr,decode,throughput,codec_seconds,10,0.1711133885,0.00038425430958625707,0.22456121812248322,0.170737763,0.172096062
waterfall-cif,352,288,0,30,nvcr,decode,throughput,process_seconds,10,1.2590023199000142,0.019263182602617408,1.5300355128930363,1.2494162140001208,1.3103745700000218
waterfall-cif,352,288,0,30,nvcr,decode,throughput,throughput_fps,10,584.41044877638,1.3074859035623854,0.22372733175800633,581.0708207838015,585.6935117511175
waterfall-cif,352,288,0,30,nvcr,encode,memory,process_peak_rss_mib,10,523.71875,0.12097468384725973,0.02309916989744204,523.47265625,523.8359375
waterfall-cif,352,288,0,30,nvcr,encode,throughput,codec_seconds,10,0.1806682648,0.006381590425462237,3.532214377841435,0.17836911,0.198825051
waterfall-cif,352,288,0,30,nvcr,encode,throughput,process_seconds,10,1.2783614560000616,0.030047474392171095,2.350467800100009,1.2394617150000613,1.3209184190000087
waterfall-cif,352,288,0,30,nvcr,encode,throughput,throughput_fps,10,554.0718222998618,17.96750126991593,3.242810867972994,502.9547307899345,560.635190700901
waterfall-cif,352,288,0,30,python,decode,memory,process_peak_rss_mib,10,1346.059375,0.14970900955988847,0.011122021237725006,1345.7421875,1346.3046875
waterfall-cif,352,288,0,30,python,decode,throughput,codec_seconds,10,0.29265679130130595,0.0019188770482117539,0.6556748742031299,0.2890390099983051,0.29546321700763656
waterfall-cif,352,288,0,30,python,decode,throughput,process_seconds,10,3.569731023900073,0.015710036425322337,0.44009020063810006,3.5485404580003888,3.6073517259999903
waterfall-cif,352,288,0,30,python,decode,throughput,throughput_fps,10,341.71042907086604,2.2454247857105654,0.6571133318394842,338.45160495025476,345.9740607352149
waterfall-cif,352,288,0,30,python,encode,memory,process_peak_rss_mib,10,1351.69375,0.2252431050669661,0.016663767592841654,1351.35546875,1352.04296875
waterfall-cif,352,288,0,30,python,encode,throughput,codec_seconds,10,0.4655252681989225,0.001564413747777052,0.33605345502074147,0.46332994999784205,0.46818111500078885
waterfall-cif,352,288,0,30,python,encode,throughput,process_seconds,10,3.833422836100169,0.2024779171789031,5.281909297146271,3.7589092940002047,4.409422480999979
waterfall-cif,352,288,0,30,python,encode,throughput,throughput_fps,10,214.81329313236802,0.7215361587572168,0.3358899015214138,213.5925538129224,215.82891414739268
waterfall-cif,352,288,0,100,nvcr,decode,memory,process_peak_rss_mib,10,523.873046875,0.05156808944873138,0.00984362332751124,523.80859375,523.94921875
waterfall-cif,352,288,0,100,nvcr,decode,throughput,codec_seconds,10,0.1650304502,0.00025290418707082636,0.15324698367139664,0.164548413,0.16530726
waterfall-cif,352,288,0,100,nvcr,decode,throughput,process_seconds,10,1.2579140206001285,0.0191433843876165,1.5218356798729002,1.2297310619997006,1.3002490050002962
waterfall-cif,352,288,0,100,nvcr,decode,throughput,throughput_fps,10,605.9500627984079,0.9299194913796389,0.15346470748514662,604.9341087620712,607.7238800230787
waterfall-cif,352,288,0,100,nvcr,encode,memory,process_peak_rss_mib,10,523.682421875,0.1347017637539321,0.025722032691424698,523.390625,523.91015625
waterfall-cif,352,288,0,100,nvcr,encode,throughput,codec_seconds,10,0.17400600189999998,0.006200750844063854,3.5635269912283722,0.171793757,0.191645947
waterfall-cif,352,288,0,100,nvcr,encode,throughput,process_seconds,10,1.2544312626999043,0.02071040167109818,1.6509793949589007,1.2307325700003275,1.2911276369995903
waterfall-cif,352,288,0,100,nvcr,encode,throughput,throughput_fps,10,575.2960334839905,18.808348320668994,3.2693339126233343,521.7955378936347,582.0933295032369
waterfall-cif,352,288,0,100,python,decode,memory,process_peak_rss_mib,10,1346.1390625,0.15664230265449616,0.011636413132799657,1345.8984375,1346.375
waterfall-cif,352,288,0,100,python,decode,throughput,codec_seconds,10,0.2870645697980308,0.0030777916098931827,1.0721600412264793,0.28382117599812773,0.2948941879999438
waterfall-cif,352,288,0,100,python,decode,throughput,process_seconds,10,3.5672140707999005,0.019959017537010054,0.5595127497502416,3.5480708889999732,3.608944122000139
waterfall-cif,352,288,0,100,python,decode,throughput,throughput_fps,10,348.38912100172126,3.6728882618380028,1.0542488385622857,339.1046825243604,352.33452771212416
waterfall-cif,352,288,0,100,python,encode,memory,process_peak_rss_mib,10,1351.59609375,0.15262949519611027,0.011292537460110596,1351.34765625,1351.796875
waterfall-cif,352,288,0,100,python,encode,throughput,codec_seconds,10,0.46020096320139603,0.0029574559596818777,0.6426444523514866,0.45330441099713426,0.46386259000246355
waterfall-cif,352,288,0,100,python,encode,throughput,process_seconds,10,3.7636682149000533,0.00977035761985786,0.25959667701785766,3.748621735999677,3.7793021779998526
waterfall-cif,352,288,0,100,python,encode,throughput,throughput_fps,10,217.3045062335953,1.406315071554072,0.6471633266741045,215.5810840435934,220.60230956065456
waterfall-cif,352,288,21,1,nvcr,decode,memory,process_peak_rss_mib,10,524.783984375,0.14138310795132386,0.026941200981906173,524.57421875,524.9609375
waterfall-cif,352,288,21,1,nvcr,decode,throughput,codec_seconds,10,0.3604089522,0.0009949788210157813,0.2760693969842465,0.359187091,0.362913971
waterfall-cif,352,288,21,1,nvcr,decode,throughput,process_seconds,10,1.47990898369996,0.03243669031059036,2.1918030546374907,1.4517449590002798,1.5346833769999648
waterfall-cif,352,288,21,1,nvcr,decode,throughput,throughput_fps,10,277.4644814556893,0.7627610463410168,0.2749040318022935,275.54739687880465,278.40644195088845
waterfall-cif,352,288,21,1,nvcr,encode,memory,process_peak_rss_mib,10,523.888671875,0.09754768270684698,0.018619925939173942,523.671875,524.015625
waterfall-cif,352,288,21,1,nvcr,encode,throughput,codec_seconds,10,0.3832190206,0.0051351032338327746,1.3399917430488766,0.380496679,0.396790604
waterfall-cif,352,288,21,1,nvcr,encode,throughput,process_seconds,10,1.5139766687002179,0.03970375497758291,2.622481296998418,1.4614420369998697,1.6026458219999995
waterfall-cif,352,288,21,1,nvcr,encode,throughput,throughput_fps,10,260.9884495239067,3.4054733669578248,1.304836812958606,252.02209677323913,262.8143831972841
waterfall-cif,352,288,21,1,python,decode,memory,process_peak_rss_mib,10,1255.084765625,0.18515286198845904,0.014752219695397039,1254.69921875,1255.3125
waterfall-cif,352,288,21,1,python,decode,throughput,codec_seconds,10,0.447652329598759,0.0037201514104959633,0.8310358652283615,0.44070013100463257,0.4526960919997691
waterfall-cif,352,288,21,1,python,decode,throughput,process_seconds,10,3.6479671292000377,0.009960257949910511,0.27303584701144756,3.628707659000611,3.6599920640001073
waterfall-cif,352,288,21,1,python,decode,throughput,throughput_fps,10,223.40160027660187,1.8658123297211195,0.8351830637788573,220.89874811654218,226.91166388364158
waterfall-cif,352,288,21,1,python,encode,memory,process_peak_rss_mib,10,1278.494921875,0.15543461291185767,0.012157624582810405,1278.2109375,1278.671875
waterfall-cif,352,288,21,1,python,encode,throughput,codec_seconds,10,0.6187101596999582,0.0049939152698817236,0.8071493883830045,0.6108027109994509,0.6254715629984275
waterfall-cif,352,288,21,1,python,encode,throughput,process_seconds,10,3.8667274663999365,0.02408032139716563,0.6227571404091036,3.8314169639999136,3.9196706350003296
waterfall-cif,352,288,21,1,python,encode,throughput,throughput_fps,10,161.6360572705666,1.306246909090503,0.8081407893437687,159.87937088716438,163.71898519633436
waterfall-cif,352,288,21,30,nvcr,decode,memory,process_peak_rss_mib,10,523.85703125,0.14857678041611833,0.0283620857510669,523.63671875,524.12109375
waterfall-cif,352,288,21,30,nvcr,decode,throughput,codec_seconds,10,0.1717733353,0.0008773412306581002,0.5107551932468649,0.171157262,0.174188459
waterfall-cif,352,288,21,30,nvcr,decode,throughput,process_seconds,10,1.266123855999831,0.028573512991825763,2.256770761914274,1.2396439129997816,1.3304168209997442
waterfall-cif,352,288,21,30,nvcr,decode,throughput,throughput_fps,10,582.1760478121713,2.940045989877511,0.5050097819939965,574.0908472013062,584.2580024445589
waterfall-cif,352,288,21,30,nvcr,encode,memory,process_peak_rss_mib,10,523.815625,0.11162735432069905,0.02131042851589222,523.6171875,524.015625
waterfall-cif,352,288,21,30,nvcr,encode,throughput,codec_seconds,10,0.1786900685,0.0002454642236892919,0.13736869975473312,0.178419035,0.179262396
waterfall-cif,352,288,21,30,nvcr,encode,throughput,process_seconds,10,1.2743331210000406,0.03917864335611185,3.074442836843648,1.2398537009999018,1.3517581770001925
waterfall-cif,352,288,21,30,nvcr,encode,throughput,throughput_fps,10,559.6291411793975,0.7675804163327019,0.13715876459096732,557.8414783656021,560.4783144354525
waterfall-cif,352,288,21,30,python,decode,memory,process_peak_rss_mib,10,1346.08046875,0.17694157929282447,0.013144948121648056,1345.7109375,1346.34765625
waterfall-cif,352,288,21,30,python,decode,throughput,codec_seconds,10,0.2914673434986298,0.0018418264781573184,0.6319152108256605,0.2892320910004855,0.2950251720003507
waterfall-cif,352,288,21,30,python,decode,throughput,process_seconds,10,3.564316919200087,0.010147806855577667,0.284705515407846,3.5493373529989185,3.5782819949999976
waterfall-cif,352,288,21,30,python,decode,throughput,throughput_fps,10,343.1038935226077,2.1599619475963254,0.6295358310919319,338.9541282934363,345.7431008229033
waterfall-cif,352,288,21,30,python,encode,memory,process_peak_rss_mib,10,1351.665625,0.1897578180573567,0.014038813634648487,1351.34375,1352.05859375
waterfall-cif,352,288,21,30,python,encode,throughput,codec_seconds,10,0.4675886267979422,0.004084542170947336,0.8735332591210303,0.46184239899594104,0.47725251200199637
waterfall-cif,352,288,21,30,python,encode,throughput,process_seconds,10,3.77263206229984,0.01707786671415861,0.45267777064238135,3.750183938999726,3.812305159999596
waterfall-cif,352,288,21,30,python,encode,throughput,throughput_fps,10,213.8777539255226,1.8513603937085363,0.8656161567664605,209.53268444940463,216.52407881433783
waterfall-cif,352,288,21,100,nvcr,decode,memory,process_peak_rss_mib,10,523.835546875,0.14506926420541566,0.027693665515989268,523.52734375,524.07421875
